freq,unit,sector,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_NAC,S1D_OTH,ED34,SI	: d	4.9 	4.4 	: d	: 	: d	2.5 	3.6 	3.4 
A,MIO_NAC,S1D_OTH,ED34,SK	: 	9.9 	10.7 	17.3 	17.1 	12.5 	9.0 	9.2 	9.5 
A,MIO_NAC,S1D_OTH,ED34,TR	1510.5 	1515.0 	1598.8 	2201.3 	5142.6 	7277.9 	9336.2 	8075.6 	7603.6 
A,MIO_NAC,S1D_OTH,ED34,UK	368.4 	364.0 	354.4 	431.9 b	621.6 	641.1 	2179.3 	2033.7 	: 
A,MIO_NAC,S1D_OTH,ED34_44,AT	14.5 	10.7 	18.6 	17.9 	21.5 	20.8 	7.9 	5.4 	4.9 
A,MIO_NAC,S1D_OTH,ED34_44,BE	2.9 	2.4 	2.7 	2.3 	2.3 	2.1 	5.3 	2.3 	5.8 
A,MIO_NAC,S1D_OTH,ED34_44,BG	0.1 	0.2 	0.1 	0.1 	0.2 	0.2 	0.2 	0.2 	0.2 
A,MIO_NAC,S1D_OTH,ED34_44,CH	: 	0.0 	: 	: z	: z	0.7 	0.7 	: 	0.8 
A,MIO_NAC,S1D_OTH,ED34_44,CY	0.9 	0.7 	0.9 	1.2 	1.0 	0.8 	0.9 	0.7 	0.4 
A,MIO_NAC,S1D_OTH,ED34_44,CZ	298.5 	325.6 	339.3 	338.9 	345.0 	326.7 	405.7 	419.8 	466.7 
A,MIO_NAC,S1D_OTH,ED34_44,DE	0.0 	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED34_44,DK	: d	: d	: d	: 	79.5 	94.9 	94.9 	115.0 	87.8 
A,MIO_NAC,S1D_OTH,ED34_44,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED34_44,EL	2.7 	2.0 	0.8 	0.9 	0.4 	0.2 	0.2 	0.2 	: 
A,MIO_NAC,S1D_OTH,ED34_44,ES	33.5 	67.0 	67.4 	73.0 	74.3 	75.2 	76.2 	78.4 	87.5 
A,MIO_NAC,S1D_OTH,ED34_44,FI	3.1 	3.0 	3.7 	4.9 	5.6 	9.3 	13.0 	14.4 	15.6 
A,MIO_NAC,S1D_OTH,ED34_44,FR	149.4 	143.6 	133.4 	130.2 	130.5 	133.6 	131.0 	135.4 	111.1 
A,MIO_NAC,S1D_OTH,ED34_44,HR	: 	: 	: 	: 	: d	28.3 	30.3 	32.6 d	: d
A,MIO_NAC,S1D_OTH,ED34_44,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED34_44,IE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_NAC,S1D_OTH,ED34_44,IS	68.1 	71.8 	76.3 	84.7 	100.7 	125.9 	137.0 	146.0 	155.0 
A,MIO_NAC,S1D_OTH,ED34_44,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED34_44,LT	1.3 	1.5 	1.3 	1.7 	1.4 	1.3 	1.3 	1.3 	1.3 
A,MIO_NAC,S1D_OTH,ED34_44,LU	0.3 	0.5 	0.5 	0.4 	0.7 	0.5 	0.7 	0.7 	0.7 
A,MIO_NAC,S1D_OTH,ED34_44,LV	0.3 	0.2 	0.2 	0.2 	0.2 	2.1 	1.7 	2.2 	1.5 
A,MIO_NAC,S1D_OTH,ED34_44,MT	1.6 	2.1 	2.4 	1.7 	0.9 	1.2 	1.1 	1.2 	1.2 
A,MIO_NAC,S1D_OTH,ED34_44,NL	20.4 	21.2 	24.4 	23.7 	23.0 	23.3 	19.6 	20.0 	20.5 
A,MIO_NAC,S1D_OTH,ED34_44,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED34_44,PL	: 	: 	: 	: 	: 	33.6 	71.0 	89.2 	90.8 
A,MIO_NAC,S1D_OTH,ED34_44,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED34_44,RO	0.7 	6.7 	12.0 	6.2 	6.1 	10.6 	5.1 	5.9 	7.1 
A,MIO_NAC,S1D_OTH,ED34_44,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED34_44,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED34_44,SI	3.1 	4.9 	4.4 	: d	: 	: d	2.5 	3.6 	3.4 
A,MIO_NAC,S1D_OTH,ED34_44,SK	: 	9.9 	10.7 	17.3 	17.1 	12.5 	9.0 	9.2 	9.5 
A,MIO_NAC,S1D_OTH,ED34_44,TR	1510.5 	1515.0 	1598.8 	2201.3 	5142.6 	7277.9 	9336.2 	8075.6 	7603.6 
A,MIO_NAC,S1D_OTH,ED34_44,UK	368.4 	364.0 	354.4 	431.9 b	621.6 	641.1 	2179.3 	2033.7 	: 
A,MIO_NAC,S1D_OTH,ED35,AT	27.9 	25.9 	26.2 	28.4 	23.4 	25.4 	26.0 	0.0 	14.9 
A,MIO_NAC,S1D_OTH,ED35,BE	6.1 d	6.4 d	6.6 d	5.3 d	3.5 d	14.8 	81.8 	51.4 d	3.7 d
A,MIO_NAC,S1D_OTH,ED35,BG	7.5 	5.2 	5.3 	3.6 	4.1 	4.0 	2.1 	2.1 	1.7 
A,MIO_NAC,S1D_OTH,ED35,CH	: 	: 	2754.3 	2721.8 	2711.0 d	2628.3 d	2648.0 	: 	2636.5 d
A,MIO_NAC,S1D_OTH,ED35,CY	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 
A,MIO_NAC,S1D_OTH,ED35,CZ	708.5 	715.0 	718.2 	693.6 	768.0 	855.5 	1094.1 	1198.4 	1294.7 
A,MIO_NAC,S1D_OTH,ED35,DE	6130.4 	6064.4 	0.0 	6031.4 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35,DK	: d	: d	: d	: 	56.5 	23.7 	23.7 	51.2 	32.4 
A,MIO_NAC,S1D_OTH,ED35,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35,EL	12.7 	12.8 	14.7 	12.6 	11.9 	12.1 	12.0 	12.1 	: 
A,MIO_NAC,S1D_OTH,ED35,ES	16.6 	21.8 d	21.1 d	20.5 d	20.6 d	21.5 d	22.5 d	22.7 d	23.2 d
A,MIO_NAC,S1D_OTH,ED35,FI	: d	: d	72.0 d	89.2 d	90.6 d	126.7 d	166.7 d	167.8 d	171.2 d
A,MIO_NAC,S1D_OTH,ED35,FR	897.2 	912.2 	915.6 	900.3 	928.7 	980.5 	1002.1 	1013.1 	1975.8 
A,MIO_NAC,S1D_OTH,ED35,HR	: 	: 	: 	: 	16.4 d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED35,IS	46.1 	50.5 	55.5 	60.4 	64.1 	58.5 	63.8 	69.7 	80.3 
A,MIO_NAC,S1D_OTH,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED35,LT	3.7 	3.6 	3.4 	3.6 	4.8 	4.9 	4.1 	4.0 	3.8 
A,MIO_NAC,S1D_OTH,ED35,LU	0.6 	0.6 	0.8 	0.6 	0.8 	0.1 	1.2 	1.3 	0.9 
A,MIO_NAC,S1D_OTH,ED35,LV	0.1 	0.1 	0.1 	0.1 	0.1 	5.8 	7.6 	6.1 	4.7 
A,MIO_NAC,S1D_OTH,ED35,MT	2.4 	3.1 	3.3 	4.1 	3.3 	3.7 	3.8 	0.1 	0.1 
A,MIO_NAC,S1D_OTH,ED35,NL	2001.9 	1887.8 	1774.2 	1846.3 	1710.1 	1954.3 	2219.3 	2437.1 	2433.8 
A,MIO_NAC,S1D_OTH,ED35,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	2974.0 	3164.0 	3494.0 
A,MIO_NAC,S1D_OTH,ED35,PL	: 	: 	: d	: 	: 	59.8 	86.3 	107.9 	114.2 
A,MIO_NAC,S1D_OTH,ED35,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35,RO	0.0 	4.1 	5.5 	7.4 	6.3 	4.6 	7.2 	9.5 	2.6 
A,MIO_NAC,S1D_OTH,ED35,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35,SI	: d	1.7 	1.7 	: d	: 	: d	9.9 	9.6 	6.5 
A,MIO_NAC,S1D_OTH,ED35,SK	: 	18.9 	17.5 	32.2 	31.6 	26.2 	19.8 	20.0 	20.4 
A,MIO_NAC,S1D_OTH,ED35,TR	157.2 	190.1 	259.3 	278.9 	980.6 	1264.3 	1488.3 	1257.4 	1122.4 
A,MIO_NAC,S1D_OTH,ED35,UK	144.5 	140.7 	181.8 	384.7 b	490.9 	551.5 	535.6 	526.6 	: 
A,MIO_NAC,S1D_OTH,ED35_45,AT	56.1 	58.2 	56.6 	53.6 	50.5 	52.3 	50.2 	0.0 	35.5 
A,MIO_NAC,S1D_OTH,ED35_45,BE	6.1 	6.4 	6.6 	5.3 	3.5 	14.8 	81.8 	51.4 	3.7 
A,MIO_NAC,S1D_OTH,ED35_45,BG	8.3 	5.8 	5.8 	5.1 	5.6 	5.2 	3.2 	2.8 	3.4 
A,MIO_NAC,S1D_OTH,ED35_45,CH	2762.6 	2757.1 	2754.3 	2721.8 	2711.0 	2628.3 	2648.0 	: 	2636.5 
A,MIO_NAC,S1D_OTH,ED35_45,CY	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 
A,MIO_NAC,S1D_OTH,ED35_45,CZ	718.0 	736.2 	744.4 	721.6 	795.4 	898.3 	1137.7 	1245.2 	1346.4 
A,MIO_NAC,S1D_OTH,ED35_45,DE	8226.7 	8198.9 	0.0 	7999.4 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35_45,DK	: 	: d	: d	: 	56.5 	23.7 	23.7 	51.2 	32.4 
A,MIO_NAC,S1D_OTH,ED35_45,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35_45,EL	12.7 	12.8 	14.7 	12.6 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35_45,ES	16.6 	21.8 	21.1 	20.5 	20.6 	21.5 	22.5 	22.7 	23.2 
A,MIO_NAC,S1D_OTH,ED35_45,FI	52.3 	56.2 	72.0 	89.2 	90.6 	126.7 	166.7 	167.8 	171.2 
A,MIO_NAC,S1D_OTH,ED35_45,FR	927.3 	945.8 	953.5 	936.3 	967.7 	1019.0 	1040.8 	1050.9 	2003.4 
A,MIO_NAC,S1D_OTH,ED35_45,HR	: 	: 	: 	: 	16.4 d	: d	: d	: z	: d
A,MIO_NAC,S1D_OTH,ED35_45,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35_45,IE	: z	: z	: z	42.6 	55.1 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35_45,IS	51.3 	56.0 	61.5 	67.0 	72.6 	68.5 	75.6 	82.9 	95.2 
A,MIO_NAC,S1D_OTH,ED35_45,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED35_45,LT	6.0 	6.5 	6.0 	7.0 	9.5 	9.9 	8.3 	6.8 	6.4 
A,MIO_NAC,S1D_OTH,ED35_45,LU	0.6 	0.6 	0.8 	0.6 	0.8 	0.1 	1.2 	1.3 	0.9 
A,MIO_NAC,S1D_OTH,ED35_45,LV	0.1 	0.1 	0.1 	0.2 	0.1 	7.0 	8.9 	7.2 	5.6 
A,MIO_NAC,S1D_OTH,ED35_45,MT	2.4 	3.1 	3.3 	4.1 	3.3 	3.7 	3.8 	0.1 	0.1 
A,MIO_NAC,S1D_OTH,ED35_45,NL	2010.3 	1892.0 	1775.7 	1846.8 	1710.1 	1954.3 	2219.3 	2437.1 	2433.8 
A,MIO_NAC,S1D_OTH,ED35_45,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	2974.0 	3164.0 	3494.0 
A,MIO_NAC,S1D_OTH,ED35_45,PL	: 	: 	: d	: 	: 	73.1 	130.2 	145.8 	156.7 
A,MIO_NAC,S1D_OTH,ED35_45,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED35_45,RO	0.2 	5.0 	8.9 	8.0 	7.4 	5.1 	8.0 	10.0 	4.7 
A,MIO_NAC,S1D_OTH,ED35_45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35_45,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED35_45,SI	3.8 	1.7 	1.7 	: d	: 	: d	9.9 	9.6 	6.5 
A,MIO_NAC,S1D_OTH,ED35_45,SK	: 	: 	19.0 	34.6 	34.1 	26.7 	20.5 	21.4 	21.9 
A,MIO_NAC,S1D_OTH,ED35_45,TR	157.2 	190.1 	259.3 	278.9 	980.6 	1264.3 	1488.3 	1257.4 	1122.4 
A,MIO_NAC,S1D_OTH,ED35_45,UK	144.5 	140.7 	181.8 	384.7 b	490.9 	551.5 	535.6 	526.6 	: 
A,MIO_NAC,S1D_OTH,ED3_4,AT	70.6 	68.9 	75.2 	71.5 	72.0 	73.1 	58.1 	5.4 	40.5 
A,MIO_NAC,S1D_OTH,ED3_4,BE	9.0 	8.9 	9.2 	7.5 	5.8 	16.9 	87.1 	53.7 	9.4 
A,MIO_NAC,S1D_OTH,ED3_4,BG	8.4 	6.1 	6.0 	5.3 	5.7 	5.4 	3.4 	3.0 	3.6 
A,MIO_NAC,S1D_OTH,ED3_4,CH	: 	2757.1 	: 	2721.8 	2711.0 	2629.0 	2648.7 	: 	2637.3 
A,MIO_NAC,S1D_OTH,ED3_4,CY	1.0 	0.9 	1.1 	1.4 	1.2 	1.0 	1.0 	0.8 	0.7 
A,MIO_NAC,S1D_OTH,ED3_4,CZ	1016.5 	1061.9 	1083.7 	1060.5 	1140.4 	1225.0 	1543.4 	1664.9 	1813.0 
A,MIO_NAC,S1D_OTH,ED3_4,DE	8226.7 	8198.9 	0.0 	7999.4 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED3_4,DK	0.0 	0.0 	0.0 	: 	136.0 	118.6 	118.6 	166.2 	120.2 
A,MIO_NAC,S1D_OTH,ED3_4,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED3_4,ES	50.2 	88.8 	88.5 	93.5 	94.9 	96.8 	98.7 	101.1 	110.7 
A,MIO_NAC,S1D_OTH,ED3_4,FI	55.4 	59.3 	75.7 	94.0 	96.2 	136.0 	179.7 	182.1 	186.8 
A,MIO_NAC,S1D_OTH,ED3_4,FR	1076.7 	1089.4 	1086.9 	1066.5 	1098.2 	1152.6 	1171.8 	1186.3 	2114.5 
A,MIO_NAC,S1D_OTH,ED3_4,HR	: 	: 	: 	: 	16.4 d	28.3 	30.3 	32.6 	14.0 
A,MIO_NAC,S1D_OTH,ED3_4,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED3_4,IE	: z	: z	: z	42.6 	55.1 	69.9 	122.0 	142.3 	156.5 
A,MIO_NAC,S1D_OTH,ED3_4,IS	119.4 	127.8 	137.8 	151.7 	173.3 	194.3 	212.6 	228.9 	250.2 
A,MIO_NAC,S1D_OTH,ED3_4,IT	44.9 	82.6 	82.4 	40.2 	50.0 	85.6 	82.8 	64.6 	45.6 
A,MIO_NAC,S1D_OTH,ED3_4,LT	7.3 	8.1 	7.3 	8.7 	10.9 	11.2 	9.5 	8.2 	7.7 
A,MIO_NAC,S1D_OTH,ED3_4,LU	0.9 	1.0 	1.3 	1.0 	1.5 	0.6 	2.0 	2.0 	1.6 
A,MIO_NAC,S1D_OTH,ED3_4,LV	0.4 	0.3 	0.4 	0.3 	0.3 	9.0 	10.7 	9.4 	7.0 
A,MIO_NAC,S1D_OTH,ED3_4,MT	4.0 	5.2 	5.7 	5.7 	4.2 	4.9 	4.9 	1.2 	1.3 
A,MIO_NAC,S1D_OTH,ED3_4,NL	2030.7 	1913.2 	1800.1 	1870.5 	1733.1 	1977.6 	2238.9 	2457.1 	2454.3 
A,MIO_NAC,S1D_OTH,ED3_4,NO	0.0 	0.0 d	0.0 	0.0 	0.0 	0.0 	2974.0 	3164.0 	3494.0 
A,MIO_NAC,S1D_OTH,ED3_4,PL	: 	: 	: d	: 	: 	106.7 	201.2 	235.1 	247.5 
A,MIO_NAC,S1D_OTH,ED3_4,PT	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED3_4,RO	0.9 	11.7 	20.9 	14.2 	13.4 	15.7 	13.1 	15.9 	11.7 
A,MIO_NAC,S1D_OTH,ED3_4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED3_4,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED3_4,SI	6.8 	6.6 	6.1 	4.8 	5.8 	6.3 	12.4 	13.2 	9.9 
A,MIO_NAC,S1D_OTH,ED3_4,SK	: 	: 	29.7 	51.9 	51.2 	39.1 	29.5 	30.5 	31.4 
A,MIO_NAC,S1D_OTH,ED3_4,TR	1667.7 	1705.1 	1858.1 	2480.1 	6123.2 	8542.2 	10824.5 	9333.0 	8726.0 
A,MIO_NAC,S1D_OTH,ED3_4,UK	512.9 	504.6 	536.2 	816.6 b	1112.5 	1192.6 	2714.9 	2560.3 	: 
A,MIO_NAC,S1D_OTH,ED4,AT	28.2 	32.3 	30.4 	25.3 	27.1 	26.8 	24.2 	26.1 	20.6 
A,MIO_NAC,S1D_OTH,ED4,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,BG	0.8 	0.6 	0.5 	1.5 	1.4 	1.2 	1.1 	0.7 	1.7 
A,MIO_NAC,S1D_OTH,ED4,CH	: 	: 	: d	: d	: d	: d	: d	: 	: d
A,MIO_NAC,S1D_OTH,ED4,CY	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,CZ	50.4 	69.2 	80.9 	83.9 	81.9 	70.1 	57.2 	64.2 	65.7 
A,MIO_NAC,S1D_OTH,ED4,DE	2096.3 	2134.5 	0.0 	1968.0 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED4,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,FI	: 	0.0 d	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,FR	33.0 	42.3 	41.3 	39.2 	41.7 	40.9 	42.4 	44.6 	33.1 
A,MIO_NAC,S1D_OTH,ED4,HR	: z	: z	: z	: 	: z	: d	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,IE	: z	: z	: z	42.6 	55.1 	69.9 	122.0 	142.3 	156.5 
A,MIO_NAC,S1D_OTH,ED4,IS	5.2 	5.5 	6.0 	6.6 	8.4 	10.0 	11.8 	13.2 	14.9 
A,MIO_NAC,S1D_OTH,ED4,IT	0.0 	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,LT	2.3 	2.9 	2.6 	3.4 	4.7 	5.0 	4.2 	2.9 	2.6 
A,MIO_NAC,S1D_OTH,ED4,LU	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED4,LV	0.0 	0.0 	0.0 	0.0 	0.0 	1.1 	1.4 	1.1 	0.8 
A,MIO_NAC,S1D_OTH,ED4,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED4,NL	8.4 	4.2 	1.5 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED4,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED4,PL	: 	: 	: 	: 	: 	13.3 	43.9 	37.9 	42.5 
A,MIO_NAC,S1D_OTH,ED4,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED4,RO	0.2 	0.8 	3.4 	0.6 	1.1 	0.4 	0.8 	0.5 	2.0 
A,MIO_NAC,S1D_OTH,ED4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED4,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED4,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,SK	: 	: 	1.5 	2.4 	2.6 	0.4 	0.7 	1.4 	1.4 
A,MIO_NAC,S1D_OTH,ED4,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED4,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,S1D_OTH,ED44,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED44,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,CH	: 	: 	: d	: z	: z	: d	: d	: 	: d
A,MIO_NAC,S1D_OTH,ED44,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,CZ	40.9 	48.0 	54.6 	55.9 	54.4 	27.3 	13.6 	17.4 	14.0 
A,MIO_NAC,S1D_OTH,ED44,DE	0.0 	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED44,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,S1D_OTH,ED44,ES	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,FR	2.9 	8.7 	3.4 	3.2 	2.7 	2.4 	3.7 	6.8 	5.5 
A,MIO_NAC,S1D_OTH,ED44,HR	: z	: z	: z	: 	: z	: d	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,HU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,IS	: z	: dz	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,IT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,S1D_OTH,ED44,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,PL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,PT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED44,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED44,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED44,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,S1D_OTH,ED45,AT	28.2 	32.3 	30.4 	25.3 	27.1 	26.8 	24.2 	0.0 	20.6 
A,MIO_NAC,S1D_OTH,ED45,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED45,BG	0.8 	0.6 	0.5 	1.5 	1.4 	1.2 	1.1 	0.7 	1.7 
A,MIO_NAC,S1D_OTH,ED45,CH	: 	: 	: d	: d	: d	: d	: d	: 	: d
A,MIO_NAC,S1D_OTH,ED45,CY	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED45,CZ	9.6 	21.2 	26.3 	28.0 	27.4 	42.8 	43.7 	46.7 	51.6 
A,MIO_NAC,S1D_OTH,ED45,DE	2096.3 	2134.5 	0.0 	1968.0 	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED45,EE	: z	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_NAC,S1D_OTH,ED45,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED45,FI	: d	0.0 d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,S1D_OTH,ED45,FR	30.1 	33.6 	37.9 	36.0 	39.0 	38.5 	38.7 	37.8 	27.6 
A,MIO_NAC,S1D_OTH,ED45,HR	: z	: z	: z	: 	: z	: d	: z	: z	: z
A,MIO_NAC,S1D_OTH,ED45,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
