freq,unit,sector,expend,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_PPS,PRIV_DEP,RD,ED3_4,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,RD,ED3_4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,RD,ED3_4,SE	0.0 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED3_4,SI	: d	: z	: d	: d	: d	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED3_4,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED3_4,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED3_4,UK	111.2 	1.3 	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,AT	: d	: d	: z	: z	: d	: z	: z	: d	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,BE	: d	: d	: d	: d	: d	: d	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,CH	: 	: 	: d	: z	: z	0.0 	: z	: 	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,CZ	0.0 	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,DE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,ES	: d	: d	: d	0.0 	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,RD,ED45,FI	0.0 	0.0 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,RD,ED45,FR	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,HU	0.0 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,RD,ED45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,IS	: 	: d	: 	: 	: 	0.0 	0.0 	0.0 d	0.0 d
A,MIO_PPS,PRIV_DEP,RD,ED45,IT	0.0 	0.0 	0.0 	0.0 	: d	: d	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,LU	0.0 	: z	: z	: z	0.0 	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,RD,ED45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,PL	: 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,RD,ED45,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,RD,ED45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,RD,ED45,SE	0.0 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,RD,ED45,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,BG	: z	: z	: z	: z	: z	: z	: z	: z	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,CZ	3.6 	3.7 	3.8 	3.8 	3.7 	3.8 	4.2 	4.3 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,DK	: z	: z	: z	: 	: z	: z	2.9 	4.3 	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,ES	: d	: d	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,HR	: z	: z	: z	: z	: z	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,HU	0.2 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,IT	: z	0.0 	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,RS	: 	: 	: z	: z	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,SE	: 	: 	: d	: d	: d	: d	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,SK	: 	3.4 	5.0 	5.3 	3.0 	5.3 	5.0 	5.0 	5.1 
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED25,UK	1062.1 	2986.0 	1699.8 	3090.5 b	2361.9 	2391.3 	1770.1 	1732.8 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,AT	228.4 	: d	211.5 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,BE	2218.4 d	2277.3 d	2324.1 d	2357.4 d	2272.1 d	2233.9 	2184.6 	2200.7 d	2266.5 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,CH	: 	: 	484.0 d	525.7 d	496.2 d	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,CZ	221.9 	224.0 	228.7 	235.8 	232.5 	236.0 	247.7 	249.7 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,DE	436.5 	427.2 	445.1 	456.4 	462.4 	445.7 	436.3 	443.4 d	456.9 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,DK	: 	: d	: d	: 	12.5 	10.9 	5.5 	15.2 	7.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,FI	: 	: d	430.4 d	446.4 d	407.5 d	377.5 d	451.5 d	482.7 d	491.7 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,FR	2127.4 	2183.1 	2201.8 	2247.4 	2207.4 	2192.1 	2204.8 	2273.4 	2143.2 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,HR	: z	: z	: z	: z	0.0 d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,HU	201.2 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,IS	8.6 	8.8 	9.2 	10.7 	11.0 	9.3 	9.6 	9.8 	11.1 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,LU	18.8 	20.3 	24.0 	21.4 	26.8 	23.2 	28.8 	31.7 	30.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,NO	: d	: d	222.7 	224.3 	216.8 	214.5 	175.2 	182.0 	585.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,SE	453.2 	391.5 	416.7 	432.2 	295.9 	310.4 	346.8 	391.4 	411.6 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,SI	: 	: z	: z	: z	: z	: z	: z	: z	0.7 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,SK	: 	75.4 	75.0 	64.4 	64.6 	75.7 	71.0 	71.6 	84.2 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35,UK	6888.6 	8472.6 	9730.0 	9898.2 b	11300.4 	9734.2 	6779.3 	7198.9 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,AT	267.1 	: d	252.2 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,BE	2218.4 	2277.3 	2324.1 	2357.4 	2272.1 	2233.9 	2184.6 	2200.7 	2266.5 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,CH	437.1 	457.5 	484.0 	525.7 	496.2 	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,CZ	223.0 	225.2 	229.9 	237.0 	233.7 	238.0 	249.7 	251.9 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,DE	1618.5 	1603.7 	1605.7 	1660.5 	1676.5 	1707.0 	1687.5 	1665.9 d	1698.8 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,DK	: 	: d	: d	: 	12.5 	10.9 	5.5 	15.2 	7.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,FI	446.0 	436.0 	430.4 	446.4 	407.5 	377.5 	451.5 	482.7 	491.7 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,FR	2156.7 	2228.4 	2256.2 	2306.8 	2273.0 	2255.1 	2266.3 	2320.1 	2192.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,HR	: z	: z	: z	: z	0.0 d	: d	: d	: z	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,HU	297.1 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,IS	9.5 	9.7 	10.1 	11.7 	12.3 	10.7 	11.2 	11.5 d	12.9 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,LU	18.8 	20.3 	24.0 	21.4 	26.8 	23.2 	28.8 	31.7 	30.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,NO	: d	: d	229.9 	231.5 	223.7 	221.7 	181.1 	188.3 	594.6 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,SE	470.6 	412.6 	440.1 	460.5 	324.7 	340.3 	359.2 	403.6 	453.3 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,SI	: d	: z	: z	: z	: z	: z	: z	: z	0.7 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,SK	: 	81.4 	81.9 	71.5 	68.3 	80.6 	76.0 	76.6 	89.5 
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED35_45,UK	6888.6 	8472.6 	9730.0 	9898.2 b	11300.4 	9734.2 	6779.3 	7198.9 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,AT	425.5 	: d	425.7 	: d	: d	: d	: d	155.4 d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,BE	3946.0 	4023.6 	4125.5 	4137.6 	4012.3 	4030.5 	4000.7 	4033.8 	4096.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,CH	: 	513.4 	545.0 	591.6 	554.5 	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,CZ	284.1 	286.9 	292.8 	302.3 	298.1 	303.4 	321.5 	324.2 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,DE	2767.9 	2765.4 	2817.8 	2943.6 	2980.7 	3101.1 	3080.1 	3090.1 d	3050.5 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,DK	98.7 	54.7 	55.2 	: 	57.2 	54.6 	58.5 	59.3 	51.6 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,EE	0.0 	0.0 	: z	: z	: z	7.3 	7.9 	16.2 	10.9 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,FI	508.2 	497.6 	491.1 	506.7 	466.3 	435.7 	509.4 	539.9 	547.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,FR	4392.1 	4508.0 	4568.2 	4714.1 	4749.1 	4759.8 	4862.2 	5044.3 	4720.4 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,HR	: z	: z	: z	: z	0.0 d	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,HU	478.4 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,IS	22.2 	22.3 	22.8 	26.7 	29.6 	30.6 	31.8 	32.1 d	34.3 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,IT	: 	718.8 	363.2 	428.5 	269.5 	258.8 	253.2 	260.3 	201.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,LU	21.9 	22.9 	26.6 	24.0 	29.4 	25.1 	30.9 	33.8 	32.7 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,MT	17.8 	17.9 	18.0 	21.3 	21.7 	22.5 	23.3 	27.8 	27.4 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,NO	: d	: d	434.8 	437.9 	423.1 	423.8 	268.2 	278.8 	734.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,PT	247.9 d	102.8 	145.0 	145.0 	144.5 	126.8 	104.8 	119.9 	69.9 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,SE	796.8 	694.6 	740.2 	771.5 	762.8 	796.9 	946.0 	972.9 	1040.9 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,SI	: d	: d	: d	: d	: d	: d	: d	: d	17.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,SK	: 	119.9 	123.9 	120.1 	130.9 	135.4 	129.4 	130.1 	149.4 
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED3_4,UK	13638.6 	16883.4 	18369.7 	17040.5 b	18731.6 	18663.6 	15764.6 	16624.1 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,AT	38.7 	: d	40.8 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,CH	: 	: 	: d	: d	: d	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,CZ	1.2 	1.2 	1.2 	1.2 	1.2 	2.0 	2.1 	2.2 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,DE	1182.1 	1176.5 	1160.6 	1204.0 	1214.1 	1261.3 	1251.2 	1222.5 	1241.9 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,FI	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,FR	29.3 	45.3 	54.3 	59.5 	65.6 	63.1 	61.5 	46.7 	48.8 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,HU	96.0 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,IS	0.9 	0.9 	0.9 	1.1 	1.3 	1.5 	1.6 	1.7 d	1.8 d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,IT	142.8 	106.9 	18.9 	15.7 	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,LU	0.0 	: z	: z	: z	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,NO	: d	: d	7.1 	7.2 	6.9 	7.3 	6.0 	6.3 	9.6 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,SE	17.5 	21.1 	23.4 	28.3 	28.8 	29.9 	32.6 	33.0 	41.7 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,SK	: 	6.0 	6.9 	7.1 	3.7 	4.9 	5.0 	5.0 	5.3 
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_DEP,TOTAL,ED45,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,PRIV_IND,ADJ,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,PRIV_IND,ADJ,ED25,BE	: 	: 	: 	: 	: d	: d	: d	: d	: z
